Date,Location,AQI,SO2,NO2,O3,CO,C6H6,PM10,PM2.5,Pb,Arsen,Cadmiu,Nichel,Benzo(a)pyrene
2022-09-29,Resita,53.59,78.32,71.77,44.68,4.19,2.74,23.57,22.93,0.2,2.16,2.65,17.27,0.99
2022-09-30,Resita,63.36,280.36,149.14,20.32,6.94,3.08,47.75,5.07,0.38,3.11,2.62,0.57,0.06
2022-10-01,Resita,50.43,166.67,100.97,22.19,7.17,0.75,4.66,8.42,0.01,5.97,2.76,4.22,0.19
2022-10-02,Resita,54.78,42.89,190.89,60.45,4.67,1.12,9.78,19.04,0.23,5.98,0.03,2.33,0.26
2022-10-03,Resita,52.69,137.43,42.77,46.11,6.18,1.43,26.46,12.33,0.23,2.69,4.34,19.22,0.23
2022-10-04,Resita,52.09,292.23,2.4,49.65,9.97,4.17,44.31,14.32,0.46,0.43,4.52,18.6,0.38
2022-10-05,Resita,49.42,187.4,171.64,8.61,5.74,2.26,33.25,15.8,0.08,5.27,4.82,19.45,0.49
2022-10-06,Resita,48.81,215.05,111.78,63.33,0.98,0.62,25.92,6.92,0.02,5.79,1.91,7.04,0.25
2022-10-07,Resita,59.46,265.26,172.6,109.41,3.31,3.92,10.57,3.22,0.11,1.86,1.86,7.7,0.81
2022-10-08,Resita,43.91,201.79,111.67,29.2,7.39,4.29,0.75,12.33,0.44,0.94,0.97,10.82,0.11
2022-10-09,Resita,58.07,247.82,95.31,77.92,0.47,0.11,23.06,10.51,0.15,3.06,1.23,17.88,0.47
2022-10-10,Resita,40.25,322.72,116.38,5.16,3.57,0.35,18.62,4.99,0.3,5.65,0.84,9.03,0.42
2022-10-11,Resita,49.53,7.66,32.88,67.31,8.98,4.05,23.81,21.57,0.09,3.91,2.85,3.13,0.72
2022-10-12,Resita,64.13,77.75,177.58,76.03,2.99,4.9,20.94,14.83,0.06,2.45,3.13,12.51,0.46
2022-10-13,Resita,52.43,309.2,103.43,61.27,3.03,3.37,48.99,10.92,0.05,4.54,0.06,15.69,0.72
2022-10-14,Resita,66.26,290.03,46.23,65.04,2.06,3.68,5.56,2.52,0.41,4.35,3.95,5.44,0.83
2022-10-15,Resita,56.99,317.61,69.16,60.2,0.23,0.23,40.97,0.2,0.17,1.73,3.88,17.12,0.76
2022-10-16,Resita,56.63,206.84,119.13,31.43,4.71,2.41,2.19,0.21,0.42,2.68,3.32,11.02,0.79
2022-10-17,Resita,48.95,345.55,191.32,18.28,8.81,3.8,25.13,24.84,0.06,1.31,1.72,16.11,0.28
2022-10-18,Resita,36.16,223.68,189.77,69.42,9.42,4.31,43.76,2.95,0.22,4.39,2.85,19.19,0.67
2022-10-19,Resita,39.5,293.87,100.76,68.35,9.94,2.82,49.79,9.21,0.48,2.89,3.67,4.78,0.73
2022-10-20,Resita,54.64,255.69,24.33,106.94,1.47,3.47,22.2,2.47,0.12,3.95,3.87,9.62,0.75
2022-10-21,Resita,60.49,162.65,93.94,76.44,2.74,0.72,48.72,9.72,0.0,1.55,1.86,3.75,0.81
2022-10-22,Resita,61.46,71.61,91.95,85.48,3.97,2.02,41.74,17.97,0.25,4.81,3.92,15.19,0.68
2022-10-23,Resita,53.18,305.2,169.17,96.57,1.68,2.0,35.4,14.41,0.1,5.8,4.6,2.95,0.97
2022-10-24,Resita,52.73,189.83,104.44,65.62,6.5,4.58,40.12,10.82,0.11,4.9,2.7,2.05,0.46
2022-10-25,Resita,55.56,135.78,82.36,85.42,1.82,1.4,45.77,15.48,0.04,0.23,0.59,14.36,0.07
2022-10-26,Resita,52.56,337.13,61.47,19.14,1.5,0.42,48.76,7.85,0.19,5.74,0.63,17.24,0.97
2022-10-27,Resita,54.74,184.61,190.88,93.92,1.25,3.84,47.11,24.91,0.29,3.54,1.77,3.33,0.81
2022-10-28,Resita,42.68,30.14,99.88,38.15,0.92,1.36,41.35,12.61,0.47,5.34,0.43,13.05,0.13
2022-10-29,Resita,60.08,211.63,65.0,3.92,6.32,1.35,29.67,13.89,0.49,2.0,1.11,1.99,0.8
2022-10-30,Resita,53.22,159.38,156.4,108.9,4.49,2.55,25.74,13.07,0.27,4.09,1.27,2.4,0.08
2022-10-31,Resita,51.87,0.0,194.03,93.86,8.94,0.48,12.68,23.11,0.29,4.99,1.51,14.78,0.26
2022-11-01,Resita,48.13,51.25,105.84,12.51,7.39,0.57,28.72,7.06,0.39,2.74,2.4,10.08,0.43
2022-11-02,Resita,56.93,199.23,49.66,32.89,0.59,0.63,40.29,20.57,0.37,2.3,2.69,7.37,0.91
2022-11-03,Resita,61.84,282.63,18.25,8.94,9.2,1.76,20.61,10.6,0.11,4.32,0.06,5.52,0.05
2022-11-04,Resita,51.38,228.77,71.25,81.06,6.39,2.14,44.84,18.3,0.11,3.51,1.69,0.84,0.6
2022-11-05,Resita,66.48,53.02,26.4,114.66,6.74,1.17,22.45,13.77,0.08,3.22,4.74,6.67,0.95
2022-11-06,Resita,52.52,208.08,65.64,100.96,2.92,4.65,43.36,0.43,0.21,2.96,4.87,14.18,0.89
2022-11-07,Resita,60.95,229.08,141.43,44.86,9.27,0.29,13.92,15.02,0.47,0.73,1.81,1.53,0.4
2022-11-08,Resita,40.4,65.75,187.93,107.16,3.8,2.15,15.74,2.54,0.36,2.06,3.58,19.15,0.63
2022-11-09,Resita,56.2,39.58,100.01,63.53,6.12,0.99,10.39,14.23,0.12,0.92,0.63,13.2,0.13
2022-11-10,Resita,49.68,237.25,76.16,105.46,2.2,1.5,37.51,5.36,0.35,4.82,0.2,12.19,0.13
2022-11-11,Resita,35.78,264.84,174.94,85.86,4.47,2.31,7.47,24.91,0.02,4.09,0.11,14.14,0.24
2022-11-12,Resita,62.8,86.88,165.27,12.87,8.92,0.31,0.24,6.41,0.28,0.7,3.35,6.85,0.09
2022-11-13,Resita,34.17,127.47,1.12,12.48,3.16,0.77,13.19,18.24,0.22,4.08,1.85,11.14,0.87
2022-11-14,Resita,47.83,141.76,90.9,48.45,8.76,1.22,8.58,17.95,0.38,3.67,2.45,4.88,0.49
2022-11-15,Resita,50.28,283.0,71.85,71.03,3.02,0.53,33.46,24.63,0.46,0.87,2.55,4.82,0.27
2022-11-16,Resita,57.27,227.64,109.99,105.33,9.98,1.5,9.25,1.49,0.39,3.27,2.49,3.91,0.9
2022-11-17,Resita,59.32,339.7,172.41,79.51,9.73,0.04,29.72,8.01,0.0,0.49,4.84,12.09,0.63
2022-11-18,Resita,40.9,133.95,35.5,28.22,2.9,3.62,2.81,1.45,0.48,3.46,2.53,0.87,0.21
2022-11-19,Resita,38.78,204.07,118.09,39.86,4.86,2.18,1.44,2.24,0.15,1.23,4.27,6.03,0.56
2022-11-20,Resita,54.93,281.16,57.94,30.29,7.86,1.41,40.08,6.37,0.27,3.27,1.79,0.55,0.96
2022-11-21,Resita,64.05,41.68,22.54,38.83,0.88,0.02,49.57,10.25,0.09,3.57,3.52,15.06,0.54
2022-11-22,Resita,36.5,146.57,102.36,7.54,3.77,3.39,30.07,7.76,0.25,4.87,2.85,8.8,0.54
2022-11-23,Resita,35.72,318.7,178.76,9.04,5.22,3.61,26.52,5.74,0.05,0.35,3.2,11.0,0.66
2022-11-24,Resita,49.83,229.12,165.09,47.4,0.19,2.74,38.5,4.71,0.07,0.42,1.92,15.08,0.01
2022-11-25,Resita,41.35,29.85,64.83,24.13,7.46,1.65,34.58,4.74,0.2,3.72,3.3,6.73,0.8
2022-11-26,Resita,47.03,189.86,87.54,37.81,5.47,0.89,13.27,18.7,0.32,3.59,0.07,9.04,0.98
2022-11-27,Resita,63.75,3.63,48.34,102.04,7.34,4.33,0.3,2.02,0.15,3.68,3.38,8.55,0.92
2022-11-28,Resita,61.43,63.18,180.23,111.83,10.0,3.08,30.66,10.32,0.08,5.88,2.71,2.87,0.34
2022-11-29,Resita,57.4,37.84,132.86,40.38,7.83,3.06,7.84,11.15,0.47,5.34,2.61,12.15,0.54
2022-11-30,Resita,53.61,156.46,29.22,104.1,3.31,3.98,46.51,11.43,0.07,1.15,1.6,0.81,0.08
2022-12-01,Resita,55.06,226.5,63.38,42.38,7.16,3.67,10.25,12.68,0.36,4.06,0.05,4.13,0.59
2022-12-02,Resita,49.77,59.52,166.9,113.54,5.82,2.28,25.07,23.79,0.24,5.38,3.84,0.63,0.98
2022-12-03,Resita,48.43,152.52,145.96,36.13,3.69,0.59,11.25,18.9,0.37,0.48,1.33,15.09,0.47
2022-12-04,Resita,61.43,260.98,157.27,102.26,1.01,0.35,29.61,20.87,0.19,1.11,1.38,14.5,0.56
2022-12-05,Resita,38.84,159.04,121.27,94.43,1.78,2.93,37.8,4.99,0.28,1.46,3.75,18.26,0.82
2022-12-06,Resita,48.05,29.09,45.66,4.33,5.84,4.78,18.12,0.4,0.01,1.04,3.68,8.5,0.16
2022-12-07,Resita,51.97,338.69,122.29,2.42,5.19,1.0,17.4,17.3,0.28,4.83,1.51,17.92,0.38
2022-12-08,Resita,48.36,112.08,14.3,2.82,6.35,1.2,25.46,13.73,0.13,1.55,2.04,17.5,0.75
2022-12-09,Resita,48.05,220.57,58.21,53.11,1.91,0.58,49.63,2.81,0.1,3.62,0.31,15.38,0.44
2022-12-10,Resita,48.56,280.82,78.37,95.6,6.24,4.84,35.75,9.75,0.15,0.24,0.35,5.0,0.61
2022-12-11,Resita,48.97,103.47,22.9,78.33,9.65,4.59,26.95,0.65,0.05,3.28,3.98,13.06,0.11
2022-12-12,Resita,36.28,179.57,131.77,76.27,6.33,1.56,32.53,3.82,0.19,5.23,4.12,19.91,0.71
2022-12-13,Resita,52.64,26.08,45.03,28.87,4.2,0.87,49.66,20.63,0.4,4.53,3.45,13.53,0.86
2022-12-14,Resita,42.33,17.66,48.45,96.93,3.5,4.45,45.48,18.75,0.33,0.46,2.38,1.52,0.01
2022-12-15,Resita,56.58,301.36,49.68,36.09,2.56,1.68,44.46,3.99,0.0,3.12,0.38,18.47,0.42
2022-12-16,Resita,46.75,172.55,75.0,105.07,3.07,2.98,8.6,1.11,0.43,3.75,2.74,7.18,0.98
2022-12-17,Resita,37.46,69.68,121.17,108.15,3.35,2.69,4.37,23.1,0.4,0.35,0.21,17.46,0.07
2022-12-18,Resita,57.95,88.4,120.67,83.72,2.46,1.34,26.0,8.28,0.17,0.74,2.03,0.03,0.05
2022-12-19,Resita,57.84,255.43,84.01,95.86,8.7,4.56,12.99,15.95,0.11,2.96,3.07,6.18,0.34
2022-12-20,Resita,38.79,157.87,102.19,68.49,5.04,4.19,3.73,7.56,0.39,4.54,1.55,18.54,0.18
2022-12-21,Resita,45.13,341.9,198.6,86.16,5.69,0.11,13.5,2.04,0.03,2.99,4.87,16.9,0.98
2022-12-22,Resita,64.72,132.48,73.86,37.59,0.28,1.94,32.42,3.6,0.17,1.17,0.74,10.36,0.22
2022-12-23,Resita,45.96,22.96,77.12,30.84,4.89,1.55,19.3,2.22,0.39,2.36,2.02,12.52,0.26
2022-12-24,Resita,55.05,96.82,61.36,95.26,3.93,0.25,19.04,19.37,0.04,6.0,0.94,13.35,0.88
2022-12-25,Resita,45.24,134.61,118.1,113.59,5.8,1.48,16.17,2.24,0.08,4.4,0.92,11.87,0.34
2022-12-26,Resita,33.84,164.78,31.15,59.67,1.81,4.78,44.08,1.75,0.49,5.32,2.41,17.28,0.19
2022-12-27,Resita,50.6,173.24,137.87,87.42,8.72,4.82,18.88,22.12,0.24,2.42,2.44,0.16,0.93
2022-12-28,Resita,34.59,228.74,173.03,92.87,9.06,3.13,19.99,2.88,0.39,4.16,4.25,4.51,0.95
2022-12-29,Resita,47.11,157.01,176.48,109.68,7.14,1.77,49.43,6.02,0.35,1.94,0.23,15.2,0.67
2022-12-30,Resita,40.6,70.92,17.77,37.59,4.92,4.03,19.25,9.45,0.2,4.3,1.78,11.09,0.68
2022-12-31,Resita,52.62,243.28,84.61,46.32,2.98,3.84,35.32,19.06,0.32,1.73,1.87,15.27,0.87
2023-01-01,Resita,49.67,317.29,174.06,84.75,7.91,1.28,40.42,1.95,0.42,5.0,0.79,19.91,0.07
2023-01-02,Resita,42.07,299.18,174.5,57.87,3.87,4.74,3.58,21.66,0.14,3.33,4.12,10.4,0.18
2023-01-03,Resita,51.8,211.31,126.68,64.41,0.33,0.56,37.75,22.54,0.04,2.02,1.93,6.0,0.28
2023-01-04,Resita,43.62,226.38,95.74,96.04,9.0,1.6,6.12,12.85,0.03,3.92,2.62,18.7,0.68
2023-01-05,Resita,67.78,89.76,119.7,113.04,2.54,2.79,25.6,1.84,0.2,4.68,0.63,11.08,0.77
2023-01-06,Resita,57.52,244.5,171.68,6.38,1.96,2.91,49.43,7.34,0.11,3.96,1.85,11.9,0.22
2023-01-07,Resita,50.15,137.85,100.34,22.89,6.67,2.23,35.71,20.88,0.04,3.02,0.81,5.25,0.64
2023-01-08,Resita,55.93,41.97,2.39,114.26,1.84,4.81,33.84,13.59,0.18,3.62,0.99,9.17,0.13
2023-01-09,Resita,42.71,328.3,82.58,61.6,1.49,1.62,15.67,5.36,0.38,4.04,4.26,6.52,0.91
2023-01-10,Resita,41.48,198.67,125.27,18.46,7.39,2.26,9.9,3.82,0.48,5.35,0.88,4.29,0.98
2023-01-11,Resita,38.02,135.05,58.36,7.65,0.04,2.6,45.92,11.09,0.09,2.06,1.65,11.93,0.98
2023-01-12,Resita,52.12,227.0,72.9,108.33,3.55,3.56,24.28,21.78,0.43,1.37,1.9,16.1,0.55
2023-01-13,Resita,44.48,187.58,72.76,34.7,3.71,3.7,30.51,13.98,0.2,1.42,4.51,6.29,0.06
2023-01-14,Resita,42.61,253.61,50.17,28.28,1.9,4.83,45.72,13.19,0.43,4.09,1.88,6.53,0.28
2023-01-15,Resita,46.06,82.66,162.6,81.54,1.46,3.05,11.95,22.75,0.43,5.18,3.61,12.02,0.17
2023-01-16,Resita,41.34,239.85,159.21,75.83,1.68,4.18,32.31,13.51,0.39,0.04,3.2,7.12,0.65
2023-01-17,Resita,47.4,309.21,34.88,37.89,3.16,2.17,45.12,17.64,0.13,5.61,0.22,0.97,0.81
2023-01-18,Resita,50.45,261.46,70.04,114.3,0.54,1.78,23.29,17.67,0.26,4.8,3.66,4.54,0.06
2023-01-19,Resita,42.66,58.71,95.95,67.86,2.49,1.84,27.6,9.98,0.12,0.18,2.87,14.13,0.87
2023-01-20,Resita,50.45,61.14,88.52,101.69,1.22,3.69,45.37,16.02,0.26,0.2,0.92,1.62,0.42
2023-01-21,Resita,44.37,256.8,143.67,30.58,5.61,2.62,30.96,16.51,0.41,1.48,0.58,9.66,0.97
2023-01-22,Resita,42.39,142.99,4.42,80.67,1.88,1.58,44.34,3.94,0.08,2.11,1.65,13.93,0.46
2023-01-23,Resita,39.02,126.28,123.26,12.49,2.07,4.29,35.54,8.62,0.26,0.78,3.78,7.54,0.24
2023-01-24,Resita,50.82,190.77,192.54,59.63,7.92,2.04,2.35,4.6,0.27,4.39,1.51,6.58,0.54
2023-01-25,Resita,43.62,11.07,71.18,113.26,6.35,2.47,43.9,17.53,0.01,3.15,4.54,8.04,0.35
2023-01-26,Resita,55.11,126.19,123.35,38.26,0.48,1.34,18.89,23.68,0.22,1.76,1.76,14.86,0.36
2023-01-27,Resita,43.13,63.87,176.96,62.5,0.82,1.59,8.29,3.21,0.42,2.05,1.79,15.87,0.16
2023-01-28,Resita,36.85,158.52,105.9,19.25,2.03,0.75,45.41,0.05,0.08,3.63,2.69,17.9,0.95
2023-01-29,Resita,38.92,186.35,194.95,111.01,7.39,1.77,11.99,23.38,0.14,1.92,2.61,16.46,0.25
2023-01-30,Resita,53.9,219.08,108.42,92.89,2.57,1.84,36.6,18.67,0.41,5.04,4.11,4.61,0.32
2023-01-31,Resita,61.46,128.81,2.37,63.82,7.79,4.35,40.12,1.63,0.03,0.36,4.21,6.83,0.51
2023-02-01,Resita,49.13,256.71,5.26,108.69,1.78,1.74,30.71,6.95,0.28,4.8,3.1,14.12,0.14
2023-02-02,Resita,43.38,291.81,103.81,43.45,7.63,0.66,17.15,4.51,0.3,3.51,1.65,18.57,0.77
2023-02-03,Resita,52.17,60.28,78.76,91.43,0.38,4.31,2.71,16.42,0.4,4.85,1.99,3.44,0.36
2023-02-04,Resita,51.58,242.21,84.19,70.07,4.76,2.33,44.6,17.17,0.34,0.49,4.98,10.33,0.65
2023-02-05,Resita,45.19,116.83,35.25,111.21,0.76,0.5,4.0,8.41,0.17,4.01,1.77,0.96,0.1
2023-02-06,Resita,39.16,8.5,186.59,55.45,3.45,3.79,8.4,13.49,0.3,3.17,3.91,2.96,0.14
2023-02-07,Resita,61.35,229.77,5.61,23.87,1.81,4.45,23.05,7.42,0.49,5.97,2.16,7.95,0.37
2023-02-08,Resita,48.09,102.32,180.64,15.12,2.0,2.09,42.5,17.98,0.36,3.52,0.03,2.56,0.84
2023-02-09,Resita,46.28,166.94,45.4,88.89,0.01,1.55,27.93,15.44,0.48,1.95,1.9,3.62,0.36
2023-02-10,Resita,41.81,107.35,197.07,6.86,4.4,4.17,45.27,1.09,0.1,0.89,0.29,11.14,0.36
2023-02-11,Resita,49.9,312.14,26.38,1.7,1.31,4.4,0.01,19.88,0.14,1.55,4.09,16.66,0.49
2023-02-12,Resita,42.11,84.24,85.42,3.12,9.14,0.61,0.15,6.94,0.33,5.83,2.37,3.89,0.65
2023-02-13,Resita,58.87,76.01,153.2,30.84,0.31,0.07,45.95,17.33,0.38,1.53,2.18,17.2,0.16
2023-02-14,Resita,64.71,89.31,26.41,12.84,0.06,1.32,13.47,24.39,0.24,3.44,3.01,7.46,0.45
2023-02-15,Resita,33.78,29.84,147.09,102.05,7.25,4.98,41.03,1.39,0.42,1.59,1.34,6.38,0.86
2023-02-16,Resita,48.39,81.91,167.36,76.22,1.57,3.86,37.52,3.56,0.03,3.02,2.57,4.58,0.77
2023-02-17,Resita,42.26,11.88,35.58,73.61,4.93,4.68,7.21,18.22,0.44,5.98,4.08,3.4,0.07
2023-02-18,Resita,32.82,271.35,161.32,30.6,3.06,4.1,49.87,17.97,0.32,3.24,4.08,12.34,0.79
2023-02-19,Resita,46.19,342.12,36.73,25.36,4.01,1.16,24.56,0.42,0.13,2.66,4.31,5.95,0.34
2023-02-20,Resita,56.75,152.43,105.87,68.82,4.97,2.28,14.18,1.97,0.48,3.88,1.71,11.02,0.87
2023-02-21,Resita,64.1,205.16,179.35,23.3,6.21,1.9,26.23,8.92,0.23,0.47,2.71,3.57,0.17
2023-02-22,Resita,52.2,178.04,12.77,29.68,1.3,4.36,26.42,12.25,0.01,2.57,2.18,6.02,0.72
2023-02-23,Resita,48.85,31.37,36.77,8.87,9.08,3.02,22.37,7.96,0.16,4.04,1.35,0.88,0.33
2023-02-24,Resita,53.4,292.1,56.03,90.13,0.36,3.98,3.37,15.42,0.28,3.81,0.25,14.11,0.03
2023-02-25,Resita,48.84,58.68,32.34,115.65,5.26,4.08,16.1,7.05,0.02,0.83,0.82,19.95,0.45
2023-02-26,Resita,53.25,278.21,73.16,81.64,4.06,4.64,35.01,17.93,0.08,0.52,2.64,13.0,0.31
2023-02-27,Resita,59.41,209.53,129.68,114.32,5.62,2.01,32.19,0.75,0.33,3.01,1.25,17.76,0.97
2023-02-28,Resita,49.05,113.67,129.29,90.08,5.58,3.87,24.1,6.56,0.23,0.4,2.47,16.38,0.77
2023-03-01,Resita,64.01,235.02,8.11,74.14,6.73,0.26,37.01,14.87,0.28,1.17,0.9,8.15,0.62
2023-03-02,Resita,42.06,138.64,69.24,11.07,1.86,4.04,32.65,18.12,0.06,1.96,1.03,4.83,0.98
2023-03-03,Resita,37.43,196.75,149.33,29.83,8.54,2.23,20.69,16.46,0.3,2.68,2.11,2.63,0.91
2023-03-04,Resita,43.73,333.05,33.99,57.39,9.93,1.97,40.57,13.48,0.2,3.07,4.01,12.39,0.23
2023-03-05,Resita,55.99,175.46,36.54,27.4,1.45,0.87,47.3,2.84,0.38,1.59,4.3,15.4,0.98
2023-03-06,Resita,41.22,114.12,109.82,53.78,9.73,4.59,8.47,14.65,0.1,1.99,1.87,2.1,0.6
2023-03-07,Resita,36.64,212.88,12.81,28.63,0.53,4.21,17.83,4.99,0.32,3.45,1.73,9.85,0.89
2023-03-08,Resita,47.73,262.5,17.52,92.87,3.23,3.53,6.37,17.57,0.43,2.14,2.87,4.38,0.89
2023-03-09,Resita,64.4,22.64,90.11,108.33,5.56,0.65,21.35,24.76,0.37,3.66,2.87,19.33,0.04
2023-03-10,Resita,41.63,38.81,38.86,105.71,2.59,4.0,0.12,4.66,0.44,4.02,0.51,0.03,0.92
2023-03-11,Resita,51.43,84.42,33.16,22.16,2.67,4.78,18.91,19.26,0.21,2.4,2.31,9.93,0.03
2023-03-12,Resita,51.35,346.0,97.42,105.53,8.46,0.01,21.31,23.72,0.03,3.59,4.15,17.5,0.54
2023-03-13,Resita,51.04,131.77,55.53,103.45,6.97,4.83,40.68,14.67,0.31,5.17,0.66,0.58,0.12
2023-03-14,Resita,39.9,85.76,179.6,6.04,3.44,2.58,45.14,10.16,0.17,5.97,4.98,14.47,0.61
2023-03-15,Resita,58.88,92.57,81.79,16.95,1.74,2.04,14.57,10.72,0.41,1.51,4.05,11.43,0.32
2023-03-16,Resita,49.0,204.78,73.95,86.6,8.02,3.14,46.39,22.31,0.19,2.47,1.65,13.08,0.42
2023-03-17,Resita,55.73,243.24,49.65,80.03,8.97,2.44,43.35,6.07,0.33,5.29,3.62,0.28,0.06
2023-03-18,Resita,62.18,185.93,195.99,85.71,5.79,2.29,18.14,8.49,0.42,4.49,0.68,8.14,0.22
2023-03-19,Resita,48.28,346.76,196.03,21.26,1.64,1.41,31.83,12.06,0.02,1.47,0.27,15.06,0.93
2023-03-20,Resita,55.81,14.68,4.1,2.4,9.83,0.76,38.46,22.1,0.06,3.13,0.24,13.94,0.6
2023-03-21,Resita,50.88,217.08,94.66,25.17,9.3,0.62,24.43,9.41,0.43,4.98,1.1,5.35,0.71
2023-03-22,Resita,62.33,319.14,195.34,32.33,7.43,3.64,18.18,15.32,0.27,4.66,0.11,9.64,0.23
2023-03-23,Resita,38.86,234.06,154.24,73.7,8.2,2.16,35.82,11.45,0.48,0.93,2.07,10.42,0.76
2023-03-24,Resita,33.8,286.9,84.41,85.01,2.3,4.38,21.45,10.38,0.14,2.82,0.6,8.37,0.62
2023-03-25,Resita,49.01,80.38,69.8,85.67,8.22,2.51,23.96,18.53,0.2,3.6,1.01,15.97,1.0
2023-03-26,Resita,49.65,148.5,87.18,74.07,6.69,4.18,26.72,16.71,0.31,5.52,4.49,17.25,0.32
2023-03-27,Resita,63.68,301.23,146.92,78.47,9.28,0.29,12.31,5.14,0.2,3.59,3.77,11.95,0.51
2023-03-28,Resita,49.96,35.78,50.33,97.12,2.91,3.26,16.97,12.58,0.15,4.69,0.89,14.11,0.73
2023-03-29,Resita,48.69,311.62,47.59,79.3,9.73,1.67,0.91,13.49,0.41,1.61,1.67,5.55,0.9
2023-03-30,Resita,53.12,334.68,85.6,88.27,1.53,0.22,2.19,11.29,0.19,4.63,0.89,10.2,0.14
2023-03-31,Resita,37.6,292.51,25.13,108.02,5.39,1.31,33.91,5.51,0.42,5.68,1.56,8.75,0.85
2023-04-01,Resita,41.84,129.66,28.91,25.63,0.33,2.14,27.26,7.43,0.49,3.28,2.52,6.05,0.61
2023-04-02,Resita,54.63,136.37,168.34,52.31,7.26,4.35,43.03,10.43,0.39,3.21,0.05,7.45,0.63
2023-04-03,Resita,54.61,133.36,171.15,35.88,1.18,4.16,39.91,0.58,0.28,1.47,3.64,7.72,0.2
2023-04-04,Resita,48.07,270.9,65.35,84.08,7.28,1.21,40.32,11.18,0.03,5.21,0.18,0.19,0.2
2023-04-05,Resita,50.7,122.88,190.65,98.2,7.01,3.96,19.09,9.76,0.49,4.89,1.66,13.77,0.13
2023-04-06,Resita,36.87,267.48,167.82,62.85,6.06,3.64,11.31,0.77,0.39,0.96,4.59,6.15,0.16
2023-04-07,Resita,43.12,222.62,12.75,29.59,4.83,4.6,38.4,18.16,0.48,4.81,2.95,18.48,0.91
2023-04-08,Resita,61.72,279.88,48.52,66.98,0.02,4.92,16.65,13.18,0.31,1.08,0.14,6.41,0.66
2023-04-09,Resita,38.6,331.34,139.38,32.27,9.44,1.07,30.05,18.38,0.44,1.72,1.71,2.19,0.96
2023-04-10,Resita,60.25,312.06,140.12,63.02,1.1,2.38,43.34,14.02,0.0,2.97,4.67,4.1,0.16
2023-04-11,Resita,46.32,267.36,136.13,75.88,7.18,2.42,20.4,0.19,0.09,0.7,3.06,9.16,0.59
2023-04-12,Resita,50.54,135.72,65.77,32.31,6.4,4.7,46.31,9.45,0.26,1.19,2.31,13.95,0.02
2023-04-13,Resita,43.14,149.92,98.34,19.75,2.3,4.85,28.05,1.84,0.2,2.33,1.08,10.41,0.11
2023-04-14,Resita,58.47,252.13,105.97,74.27,9.83,3.53,29.1,8.76,0.18,4.72,0.91,17.58,0.01
2023-04-15,Resita,35.56,115.09,67.4,34.92,4.85,1.73,14.08,7.59,0.33,2.43,4.66,18.53,0.85
2023-04-16,Resita,60.81,139.92,159.92,113.92,1.56,1.53,47.06,7.6,0.46,5.51,4.18,11.07,0.88
2023-04-17,Resita,45.7,320.8,183.85,114.28,6.01,0.59,19.04,23.76,0.23,0.35,1.29,12.85,0.65
2023-04-18,Resita,42.54,343.93,120.05,75.9,9.44,0.15,2.17,19.52,0.49,0.49,2.3,15.02,0.18
2023-04-19,Resita,49.21,148.88,111.86,74.76,4.12,1.1,2.62,1.51,0.14,3.98,1.36,0.49,0.67
2023-04-20,Resita,59.24,299.69,143.2,40.1,7.33,1.01,47.41,7.75,0.29,4.61,2.85,17.05,0.86
2023-04-21,Resita,53.79,41.14,96.5,119.41,9.15,1.61,45.56,6.7,0.16,0.34,4.95,19.98,0.48
2023-04-22,Resita,48.45,99.03,84.45,90.99,4.63,0.65,42.63,4.1,0.08,4.17,4.19,0.02,0.31
2023-04-23,Resita,65.3,60.69,84.6,103.3,5.57,4.13,47.95,13.08,0.17,5.27,1.69,14.87,0.4
2023-04-24,Resita,48.3,206.99,151.4,47.18,9.59,1.94,27.19,24.34,0.4,3.85,0.24,10.1,0.01
2023-04-25,Resita,58.47,180.98,50.06,117.77,3.64,4.06,26.57,21.54,0.31,3.41,3.28,6.92,0.17
2023-04-26,Resita,47.96,171.79,127.67,62.62,8.97,1.31,2.54,12.9,0.34,3.08,1.35,15.67,0.2
2023-04-27,Resita,66.06,165.92,139.83,26.3,6.83,4.03,23.6,21.54,0.03,4.19,4.29,18.64,0.86
2023-04-28,Resita,51.59,243.03,117.12,82.94,9.41,1.23,22.19,0.3,0.33,5.07,0.53,14.51,0.42
2023-04-29,Resita,49.19,276.11,142.62,36.44,8.35,2.0,7.97,19.37,0.27,3.18,3.94,14.04,0.68
2023-04-30,Resita,51.38,285.54,125.44,87.41,7.94,1.9,37.75,23.79,0.12,1.75,2.53,15.39,0.13
2023-05-01,Resita,47.06,171.45,118.18,53.1,6.08,3.5,4.88,22.54,0.05,2.94,4.63,9.53,0.41
2023-05-02,Resita,52.4,264.59,156.67,106.65,2.61,2.82,39.74,10.21,0.16,5.64,0.32,13.25,0.64
2023-05-03,Resita,43.65,36.93,55.48,106.67,7.81,4.37,42.72,19.68,0.47,0.61,3.53,1.0,0.88
2023-05-04,Resita,55.3,299.93,177.65,106.36,3.02,0.29,44.17,19.31,0.22,4.78,0.16,18.24,0.56
2023-05-05,Resita,46.62,250.66,126.81,33.82,9.43,2.0,22.4,8.78,0.27,3.12,2.72,19.3,0.09
2023-05-06,Resita,54.66,349.96,74.98,65.84,7.46,1.72,11.25,2.02,0.2,3.06,0.92,11.45,0.03
2023-05-07,Resita,48.02,259.49,189.41,2.72,2.51,1.09,48.98,20.53,0.44,4.49,3.52,18.86,0.46
